일자,코스닥,화학,종이·목재,제약,일반전기전자,의료·정밀기기,음식료·담배,운송장비·부품,섬유·의류,비금속,기계·장비,금속,IT H/W,IT S/W & SVC,통신방송서비스,유통,운송,오락·문화,금융,건설,제조업,IT부품,반도체,정보기기,통신장비,컴퓨터서비스,소프트웨어,디지털컨텐츠,인터넷,방송서비스,통신서비스,기타제조,출판·매체복제,기타서비스
2013/01/24,508.63,2201.93,1129.12,3361.82,405.68,1010.7,5834.59,4300.29,190.08,26069.66,493.71,2536.14,385.69,1630.97,1294.33,331.48,4398.19,471.85,461.92,73.27,1358.58,907.14,766.76,11.57,147.39,209.65,218.81,984.3,17673.96,4182.4,686.13,940.78,1364.73,1520.63
2013/01/23,513.26,2238.81,1149.19,3417.35,407.91,1002.62,5832.77,4347.88,193.82,25980.88,495.01,2561.97,389.78,1653.23,1295.79,333.34,4456.97,474.47,463.57,74.1,1371.54,917.15,776.72,11.62,147.69,213.31,222.29,993.17,17966.91,4192.57,684.93,948.51,1383.04,1529.56
2013/01/22,516.59,2247.76,1160.0,3445.34,409.53,1007.11,5861.51,4313.34,194.35,26684.79,494.63,2587.73,390.29,1661.04,1312.77,336.53,4370.65,494.74,460.62,74.42,1379.52,921.06,775.34,11.69,147.74,215.54,224.77,992.47,17960.5,4268.75,686.26,961.37,1401.86,1542.59
2013/01/21,514.66,2243.16,1159.74,3443.96,406.08,985.93,5807.64,4216.93,197.14,27242.57,493.52,2562.03,387.44,1660.96,1295.27,337.85,4328.44,492.07,462.97,74.56,1373.63,908.24,775.3,11.47,146.91,215.44,224.16,994.71,17975.15,4203.39,680.16,974.74,1397.5,1553.32
2013/01/18,512.24,2235.06,1152.99,3433.74,406.16,968.97,5734.74,4242.95,189.74,25778.59,491.73,2570.7,385.14,1646.98,1283.2,339.65,4320.21,499.1,467.87,72.43,1366.14,904.86,769.17,11.24,146.45,211.72,220.93,991.32,17951.46,4173.54,670.48,965.84,1402.58,1547.74
2013/01/17,506.35,2224.83,1144.44,3424.16,403.51,965.03,5750.63,4253.54,185.91,25305.29,487.17,2540.55,377.51,1624.4,1267.93,337.41,4248.42,496.09,458.03,71.29,1358.11,886.94,752.04,11.04,144.78,208.07,217.7,974.59,17894.14,4125.33,661.97,976.66,1385.12,1532.32
2013/01/16,507.68,2243.82,1149.61,3418.98,400.33,961.6,5748.66,4250.96,189.93,25936.81,488.3,2576.21,376.81,1636.7,1277.34,340.69,4172.65,494.25,460.63,70.97,1363.49,890.22,745.62,10.99,145.13,211.28,218.19,992.54,17732.81,4137.25,673.6,988.03,1401.71,1534.27
2013/01/15,508.02,2256.91,1164.05,3404.97,404.16,951.42,5706.55,4245.96,190.35,25217.24,489.73,2557.71,381.12,1632.94,1273.17,337.19,4272.13,494.46,455.64,70.31,1359.77,899.35,758.47,11.02,144.82,209.9,215.01,1003.58,17667.55,4108.68,676.84,987.85,1413.22,1535.67
2013/01/14,513.44,2296.32,1151.81,3441.75,404.44,951.51,5783.95,4254.54,187.08,25283.76,498.3,2564.15,386.98,1655.2,1265.06,340.24,4308.64,508.4,456.34,70.14,1371.66,910.09,775.71,10.97,145.84,209.92,216.28,1024.64,18045.57,4077.11,674.45,997.8,1402.92,1549.38
2013/01/11,515.42,2304.25,1144.19,3437.72,401.0,952.1,5729.87,4258.27,185.48,24665.06,501.28,2588.67,392.17,1654.13,1265.76,342.15,4252.25,514.67,454.07,68.83,1372.44,927.76,784.59,10.94,146.21,212.85,217.88,1012.07,18042.43,4135.61,654.59,977.41,1412.86,1547.28
2013/01/10,514.48,2329.65,1145.66,3427.1,398.45,957.33,5692.68,4328.56,182.7,24491.46,499.68,2595.93,391.51,1650.07,1262.98,340.67,4210.39,502.08,452.87,68.86,1373.63,928.08,780.23,10.99,146.67,213.87,216.89,1007.14,18081.3,4106.98,660.19,982.42,1431.04,1546.01
2013/01/09,511.94,2307.27,1144.77,3414.88,396.48,949.93,5641.59,4316.22,181.64,24399.02,494.81,2563.77,388.61,1652.91,1248.08,339.13,4173.68,501.64,454.46,68.68,1364.09,925.48,770.54,10.93,145.65,212.92,215.32,1028.16,17769.12,4021.73,665.63,975.27,1427.52,1553.44
2013/01/08,509.01,2309.66,1133.91,3409.64,395.97,947.88,5659.66,4326.25,183.22,24413.38,490.3,2558.17,384.23,1655.38,1229.08,339.44,4227.89,485.62,451.22,68.65,1361.15,914.97,759.15,10.83,145.83,211.34,214.22,1040.52,17715.27,3932.13,665.72,972.96,1421.28,1552.96
2013/01/07,508.72,2322.0,1104.33,3399.58,395.49,943.75,5614.68,4351.61,184.12,24410.11,490.96,2572.17,384.04,1652.45,1225.18,339.99,4246.96,491.8,440.64,68.5,1361.82,918.39,756.83,10.74,145.09,212.13,214.91,1030.4,17762.42,3918.75,663.93,973.74,1435.01,1540.63
2013/01/04,504.84,2307.25,1094.92,3382.65,393.36,931.38,5582.28,4312.79,181.57,24364.36,486.69,2584.56,383.04,1632.35,1193.06,339.58,4219.44,482.53,440.4,68.35,1353.62,921.01,751.78,10.56,144.38,210.42,212.77,1020.48,17329.08,3818.94,645.46,966.04,1366.9,1520.64
2013/01/03,499.07,2299.78,1085.08,3346.0,387.3,921.88,5394.91,4319.97,178.98,24226.1,480.41,2576.79,377.71,1596.52,1192.74,339.15,4084.74,473.58,439.12,68.35,1341.77,908.15,739.73,10.52,143.07,207.28,208.93,998.83,16711.27,3825.18,642.68,967.33,1370.67,1497.93
2013/01/02,501.61,2315.44,1077.62,3402.41,387.08,937.13,5376.38,4429.27,178.37,23995.98,476.98,2589.55,376.16,1615.66,1190.37,342.68,4121.6,483.14,435.21,67.95,1351.54,911.3,730.28,10.52,142.62,206.82,211.8,1017.5,16755.88,3804.8,646.0,961.41,1363.15,1513.46
2012/12/28,496.32,2275.65,1067.59,3361.57,379.83,936.98,5360.66,4432.92,178.28,23390.28,469.67,2562.34,372.63,1597.23,1179.57,337.09,3993.39,473.07,434.04,66.92,1336.44,904.85,721.91,10.5,140.79,203.91,209.45,1008.71,16478.09,3787.72,633.87,963.83,1357.35,1514.28
2012/12/27,492.08,2250.01,1069.34,3342.95,375.89,930.37,5333.51,4429.49,176.75,23077.98,465.05,2557.1,368.7,1583.64,1160.48,334.39,3911.75,474.14,432.39,66.49,1327.18,896.46,713.28,10.39,139.32,200.78,206.64,1009.84,16210.27,3719.34,626.15,944.63,1329.43,1502.4
2012/12/26,482.76,2232.37,1061.33,3243.12,375.14,907.13,5293.9,4405.01,174.84,23224.16,460.65,2543.76,357.88,1537.97,1155.19,332.28,3933.64,458.26,433.52,66.53,1308.18,861.52,695.3,10.23,137.85,198.46,203.76,954.28,16060.59,3682.44,630.47,940.18,1342.74,1484.32
2012/12/24,483.76,2212.52,1059.06,3285.53,372.05,911.2,5291.8,4336.92,175.18,23293.61,460.28,2539.78,359.91,1533.42,1151.99,333.79,3852.31,463.27,435.19,66.31,1308.85,867.59,699.57,10.24,137.88,196.25,201.87,951.61,16297.72,3722.2,610.76,937.36,1257.92,1485.61
2012/12/21,478.06,2206.08,1057.73,3236.56,369.23,882.62,5266.86,4307.69,176.64,22980.95,460.64,2541.77,356.96,1490.72,1138.61,336.65,3848.29,441.04,432.74,66.33,1298.13,853.7,697.96,10.16,138.0,191.81,196.13,917.89,16079.09,3661.96,609.78,921.89,1238.71,1465.49
2012/12/20,479.21,2181.77,1054.22,3244.35,372.05,878.95,5245.96,4363.57,179.24,23402.87,462.56,2552.71,359.87,1484.61,1136.39,336.77,3858.48,435.62,437.78,66.59,1302.02,859.62,704.07,10.3,139.24,191.84,194.99,909.6,16194.92,3640.13,613.87,938.67,1253.71,1465.21
2012/12/18,483.19,2171.24,1055.7,3225.85,367.61,888.69,5388.69,4407.01,180.49,23306.07,465.32,2524.67,365.2,1527.69,1138.08,335.79,3972.14,459.54,430.88,66.09,1301.65,877.15,713.8,10.32,139.36,190.89,195.92,979.2,16139.2,3656.45,610.86,956.72,1283.01,1449.46
2012/12/17,485.48,2156.85,1045.22,3227.22,371.67,906.23,5451.89,4401.88,181.71,23439.46,466.83,2534.91,367.2,1532.17,1154.45,341.03,3921.07,464.36,432.59,66.06,1305.49,881.16,719.38,10.36,139.55,191.91,195.33,993.53,15919.76,3709.3,619.57,959.49,1306.53,1450.22
2012/12/14,491.65,2179.62,1049.99,3284.51,374.13,930.06,5497.3,4496.13,181.18,23588.67,471.61,2558.9,372.92,1561.73,1141.94,346.87,3968.54,465.4,433.24,66.54,1323.18,901.83,727.74,10.31,140.21,194.79,201.03,1004.9,16253.44,3685.93,606.79,972.06,1313.84,1464.14
2012/12/13,490.15,2206.01,1035.19,3256.69,373.96,932.97,5496.92,4492.64,178.7,23801.93,466.84,2557.01,372.45,1553.99,1157.53,340.79,3957.87,462.16,431.53,65.98,1319.28,904.11,725.58,10.39,138.53,192.56,201.13,992.7,16334.36,3736.37,615.04,958.7,1331.12,1454.56
2012/12/12,485.33,2159.21,1026.09,3239.4,372.12,923.32,5455.75,4464.0,177.04,24156.09,462.37,2554.14,367.27,1538.23,1147.26,337.44,3893.86,458.58,425.03,65.26,1309.79,886.97,718.79,10.33,136.75,188.89,198.68,983.58,16287.22,3700.19,610.67,938.86,1307.21,1441.96
2012/12/11,481.59,2163.9,1016.67,3091.28,369.53,915.59,5383.7,4513.51,176.8,23513.95,462.26,2577.32,366.77,1528.34,1136.34,338.29,3871.8,450.43,424.23,65.61,1291.84,884.13,719.95,10.27,136.25,187.83,196.55,979.25,16236.13,3678.44,600.02,934.58,1319.21,1429.83
2012/12/10,489.59,2224.85,1012.41,3123.68,376.37,944.89,5395.62,4546.35,177.85,23799.32,465.85,2578.9,373.15,1554.97,1188.25,342.56,4029.81,462.63,426.85,66.56,1306.86,906.93,728.96,10.37,136.85,190.99,201.79,991.06,16431.45,3817.41,637.88,943.11,1363.47,1445.92
2012/12/07,489.22,2250.21,1022.42,3124.39,381.56,952.11,5382.85,4534.63,178.49,23993.72,462.9,2590.52,371.68,1540.24,1203.54,342.49,4100.7,457.4,420.68,67.05,1309.26,906.59,723.03,10.4,136.22,192.11,203.72,960.99,16286.5,3816.41,664.12,938.03,1364.48,1450.2
2012/12/06,488.03,2257.66,1031.33,3089.36,380.7,968.52,5491.0,4521.62,177.64,23725.73,462.07,2573.69,371.6,1537.74,1189.99,342.56,4159.51,452.91,416.9,67.2,1304.54,915.41,711.68,10.52,138.0,193.78,207.04,946.86,16047.29,3773.5,656.61,935.67,1331.43,1450.72
2012/12/05,496.5,2296.45,1037.65,3136.79,384.79,986.6,5596.74,4509.61,177.58,23814.67,459.94,2578.02,378.37,1588.49,1199.21,343.89,4310.85,490.29,416.44,67.55,1316.35,935.03,722.83,10.68,140.08,197.5,210.77,1002.74,16291.47,3799.15,662.99,963.99,1388.8,1472.16
2012/12/04,502.71,2346.87,1040.86,3172.26,392.6,987.6,5592.91,4513.26,180.03,23333.72,464.55,2595.91,380.61,1657.18,1184.12,347.16,4426.45,506.49,418.01,68.68,1328.24,943.42,725.3,10.73,140.48,197.61,217.7,1083.74,16379.23,3778.35,644.93,980.67,1421.92,1489.67
2012/12/03,498.97,2342.3,1041.55,3151.16,398.23,979.19,5570.54,4541.93,180.28,23482.49,464.54,2595.69,373.24,1638.69,1176.06,349.96,4476.93,501.71,424.14,69.28,1325.44,920.07,711.63,10.74,139.78,198.82,216.04,1067.84,16038.22,3745.24,643.2,970.74,1400.83,1484.55
2012/11/30,499.37,2345.53,1040.26,3155.43,404.6,967.67,5585.65,4569.42,182.66,23727.86,463.07,2590.45,372.3,1645.5,1180.9,352.35,4482.09,497.77,424.86,69.88,1326.24,913.44,712.48,10.79,139.95,202.53,213.23,1082.84,16152.61,3767.92,643.23,976.01,1395.19,1490.35
2012/11/29,496.73,2348.3,1031.23,3106.53,416.26,955.03,5526.49,4530.2,182.23,23851.75,462.08,2578.64,372.45,1647.53,1160.45,349.32,4426.5,486.24,418.92,70.84,1317.85,909.65,715.94,10.77,140.42,201.26,210.78,1090.14,16460.86,3690.54,636.47,976.86,1388.14,1483.49
2012/11/28,494.48,2340.43,1034.79,3073.57,419.34,960.66,5508.32,4449.29,179.9,23976.23,457.73,2526.77,370.61,1653.0,1159.94,348.27,4497.65,487.95,428.36,70.2,1306.13,909.93,707.9,10.73,139.91,201.11,210.41,1093.97,16720.23,3698.22,632.84,977.96,1370.47,1469.66
2012/11/27,493.63,2324.76,1036.97,3068.78,418.56,947.23,5539.02,4503.33,181.14,24449.58,460.61,2542.01,369.0,1637.92,1158.08,345.69,4568.29,492.13,432.87,70.5,1308.69,900.57,707.55,10.96,139.7,202.09,206.6,1087.3,16599.72,3672.81,638.82,999.18,1362.42,1468.0
2012/11/26,496.24,2330.22,1036.91,3075.38,425.55,958.7,5600.4,4490.52,180.95,24054.34,455.65,2525.42,372.11,1651.66,1160.75,347.2,4575.7,507.97,435.46,70.75,1308.14,912.05,710.21,10.93,141.25,203.82,205.67,1103.07,16912.1,3659.18,648.24,1003.29,1405.61,1480.08
2012/11/23,498.82,2323.42,1042.39,3146.51,417.49,948.56,5744.02,4508.91,181.15,23662.35,458.97,2530.74,372.25,1663.74,1174.19,350.16,4427.61,513.3,421.54,68.58,1317.5,912.99,711.07,10.94,140.51,203.7,208.38,1121.23,16552.16,3729.98,645.52,990.33,1415.29,1508.48
2012/11/22,497.03,2281.24,1051.46,3143.19,414.62,931.8,5749.6,4481.26,182.41,23841.8,459.56,2536.62,370.5,1668.5,1148.91,344.29,4421.07,510.9,426.42,68.87,1313.83,900.04,716.11,10.91,139.18,204.11,209.37,1128.18,16405.97,3641.69,634.5,999.48,1417.68,1517.56
2012/11/21,492.19,2242.77,1037.47,3150.62,409.49,919.95,5743.33,4410.67,180.59,23886.2,456.27,2532.31,363.06,1658.82,1158.33,338.49,4341.9,499.39,431.09,68.34,1306.45,886.21,695.71,10.77,137.72,205.68,204.3,1130.6,16447.29,3639.24,651.32,980.41,1392.28,1504.74
2012/11/20,496.66,2269.84,1046.42,3183.36,410.06,929.7,5841.16,4437.13,183.17,24668.06,463.63,2580.35,365.32,1672.7,1173.03,343.51,4396.03,492.46,431.8,69.74,1324.17,884.25,704.41,10.91,139.86,206.43,206.74,1144.0,16371.33,3683.97,660.11,1000.41,1413.82,1509.43
2012/11/19,493.14,2273.73,1027.72,3154.67,403.18,919.77,5832.45,4384.11,183.25,25142.82,461.93,2580.48,363.76,1617.4,1168.75,346.7,4457.6,492.35,430.48,68.65,1318.0,881.99,700.95,10.81,138.86,207.02,203.01,1076.84,16044.31,3673.8,656.53,1004.95,1394.8,1508.39
2012/11/16,482.99,2255.83,1020.69,3104.15,395.49,879.14,5629.63,4293.19,179.29,24992.79,454.68,2536.97,352.09,1581.41,1159.63,341.65,4342.81,483.64,422.76,67.81,1294.6,841.17,687.14,10.6,135.51,202.11,195.99,1059.63,15849.64,3651.58,649.09,976.35,1375.69,1490.06
2012/11/15,493.84,2326.21,1041.7,3128.72,405.55,913.88,5769.11,4360.6,186.22,25219.2,463.03,2565.08,361.51,1649.16,1157.98,345.24,4458.71,506.38,429.73,68.92,1316.76,865.17,705.41,10.89,138.24,210.74,204.03,1119.7,16040.56,3692.69,631.54,971.95,1428.55,1513.38
2012/11/14,503.24,2395.93,1062.26,3186.04,412.76,933.55,5925.14,4340.04,192.29,25806.2,470.42,2589.97,367.86,1679.24,1158.41,354.33,4413.68,540.74,439.97,70.11,1339.85,884.95,715.02,11.06,139.91,215.3,209.42,1133.83,16265.55,3655.5,645.62,993.53,1469.63,1536.0
2012/11/13,513.8,2395.16,1069.95,3240.45,414.03,950.46,5972.4,4390.57,197.19,25841.76,479.09,2646.39,372.9,1728.82,1186.66,363.47,4462.78,587.44,448.73,70.46,1359.51,903.21,718.76,11.07,142.81,225.02,212.94,1176.71,16643.44,3747.04,660.5,983.62,1543.19,1569.85
2012/11/12,521.43,2413.7,1083.94,3320.5,421.21,979.05,6062.64,4473.11,200.69,26033.44,487.43,2685.31,374.85,1779.6,1191.33,366.83,4536.76,595.18,452.12,70.94,1384.5,907.17,721.29,11.23,144.48,231.58,220.59,1205.87,17114.65,3768.49,660.7,988.2,1579.47,1604.67
2012/11/09,519.9,2388.42,1079.12,3356.97,423.39,973.29,6048.7,4481.88,200.15,25770.56,491.65,2774.6,370.63,1764.72,1176.72,368.38,4481.72,578.85,442.09,71.34,1394.56,886.68,719.68,11.21,144.22,228.46,223.66,1171.4,17158.69,3751.73,642.02,989.31,1549.84,1607.77
2012/11/08,519.04,2389.38,1074.59,3364.07,426.92,959.54,6101.08,4479.08,197.95,25892.28,491.89,2793.37,366.91,1780.64,1157.73,366.22,4485.09,582.77,460.0,71.51,1397.4,872.4,716.38,11.21,142.98,232.88,226.28,1170.02,17540.94,3667.75,640.08,1007.34,1581.25,1589.96
2012/11/07,518.45,2368.85,1071.34,3334.99,427.97,954.29,6176.01,4519.35,197.87,25247.33,493.5,2785.92,366.66,1782.24,1151.44,364.38,4490.61,589.77,458.87,71.8,1392.44,864.94,721.32,11.28,143.0,237.37,224.9,1168.05,17701.36,3691.61,620.87,1005.35,1578.33,1596.71
2012/11/06,517.53,2382.62,1096.68,3345.09,420.33,952.03,6201.64,4453.29,196.95,25265.04,488.65,2777.28,363.99,1788.95,1149.23,366.13,4613.6,591.43,459.73,71.98,1389.1,850.82,720.93,11.34,142.84,239.4,225.43,1167.47,17944.17,3697.77,614.93,975.76,1573.34,1594.28
2012/11/05,515.14,2386.89,1083.95,3295.96,421.6,962.49,6229.63,4412.05,192.56,24838.63,486.19,2743.72,361.77,1786.62,1149.95,368.97,4653.33,590.03,450.19,72.29,1379.34,848.43,714.51,11.25,141.76,235.45,221.92,1182.77,17994.6,3676.22,623.87,990.8,1601.55,1578.97
2012/11/02,513.37,2375.37,1084.97,3282.72,422.33,971.65,6129.9,4480.3,191.78,25270.8,488.13,2739.0,361.67,1769.74,1140.19,361.66,4628.75,580.55,456.81,71.76,1379.76,844.85,716.1,11.25,142.47,234.36,217.59,1177.13,17915.69,3623.37,626.37,984.06,1601.98,1582.43
2012/11/01,508.83,2339.31,1079.27,3258.56,416.08,974.01,6065.89,4460.08,189.83,25682.25,482.04,2702.43,357.11,1758.19,1155.76,356.34,4496.61,568.37,449.97,71.13,1368.12,833.89,707.86,11.14,140.19,233.32,215.1,1170.7,17897.79,3709.7,621.68,990.48,1585.43,1572.22
2012/10/31,508.31,2345.14,1097.32,3275.77,421.7,974.13,5898.41,4536.47,188.4,26441.81,485.48,2721.25,357.72,1748.33,1120.54,355.84,4536.52,551.72,453.79,72.18,1375.9,829.92,712.75,11.24,140.86,228.98,213.77,1166.79,17874.15,3627.6,591.62,993.85,1578.11,1573.05
2012/10/30,502.31,2301.53,1090.25,3198.29,418.21,950.21,5852.6,4483.8,188.49,25690.66,483.78,2676.62,353.91,1725.33,1101.55,354.87,4470.93,557.54,455.43,71.37,1353.42,821.81,705.78,11.03,138.78,223.65,211.2,1154.85,17594.14,3544.19,590.4,978.21,1553.42,1556.67
2012/10/29,494.88,2251.53,1093.56,3134.77,420.06,941.31,5786.33,4434.7,187.53,24959.41,479.84,2657.24,349.75,1690.03,1082.9,350.99,4452.54,539.39,442.26,71.06,1334.38,806.44,701.24,10.95,137.88,224.44,206.05,1119.64,17517.6,3495.14,576.0,968.5,1498.4,1543.35
2012/10/26,505.5,2297.93,1080.15,3249.49,433.77,967.29,5839.6,4651.94,188.88,24141.24,489.17,2721.59,357.35,1722.88,1100.94,358.55,4438.75,546.24,454.31,71.64,1368.13,825.17,717.84,11.17,139.28,229.56,212.42,1134.89,17683.89,3582.35,573.98,999.62,1525.8,1572.2
2012/10/25,518.25,2336.48,1085.44,3328.94,440.27,1000.88,6050.97,4797.6,190.92,25677.67,501.1,2782.21,366.28,1789.52,1123.0,364.4,4497.39,550.8,464.7,73.17,1403.36,843.38,738.54,11.35,142.65,233.49,219.91,1189.98,18326.44,3637.69,592.07,1025.51,1563.6,1601.34
2012/10/24,524.35,2341.25,1092.04,3373.51,434.93,1021.41,6155.24,4797.69,190.59,25080.67,504.35,2813.02,370.33,1811.3,1139.72,369.32,4495.93,580.48,469.53,72.92,1414.72,851.75,748.55,11.44,143.66,240.62,219.53,1217.66,18320.14,3690.0,601.63,1040.51,1604.72,1613.7
2012/10/23,524.15,2323.0,1087.02,3394.1,438.23,1018.29,6090.08,4798.65,191.04,24275.09,502.63,2806.55,370.15,1831.19,1135.94,369.51,4583.91,573.53,469.99,72.93,1412.33,854.03,747.36,11.41,142.6,240.32,222.57,1235.06,18424.56,3659.65,606.87,1020.27,1610.57,1600.63
2012/10/22,523.0,2311.26,1101.9,3410.72,438.3,1024.03,6053.71,4796.52,191.11,23446.3,503.34,2764.51,371.21,1816.78,1126.52,367.96,4581.21,576.68,466.49,73.24,1409.42,858.74,748.16,11.36,142.87,234.88,219.34,1238.18,18223.44,3634.74,599.68,1023.43,1611.59,1589.59
2012/10/19,518.81,2272.68,1081.72,3396.97,435.87,1006.89,5910.33,4804.21,192.29,23971.65,501.49,2746.46,368.96,1799.24,1106.16,370.21,4569.73,557.71,463.0,72.91,1401.28,845.84,749.75,11.37,142.18,232.61,215.93,1224.67,18312.18,3541.59,599.82,1017.34,1605.94,1570.64
2012/10/18,514.16,2266.98,1073.08,3206.18,433.73,980.77,5862.7,4791.74,193.55,23483.61,505.39,2748.02,367.1,1798.48,1102.22,372.48,4584.55,546.76,461.73,72.8,1375.33,837.22,750.24,11.39,140.93,233.98,214.45,1227.97,18307.68,3516.14,602.81,1016.62,1594.85,1567.95
2012/10/17,528.22,2309.92,1080.3,3386.75,444.13,1017.57,6097.6,4859.94,194.18,22897.23,511.13,2788.74,372.66,1883.54,1124.87,375.4,4783.45,579.19,469.92,73.39,1415.64,850.54,762.41,11.51,142.31,246.41,218.04,1304.38,19468.37,3576.29,620.04,1087.79,1724.77,1607.91
2012/10/16,530.23,2326.7,1088.62,3425.45,445.62,1022.48,6214.83,4880.22,192.33,22846.79,510.33,2795.76,371.64,1900.54,1129.21,373.9,4825.44,586.18,474.84,74.3,1423.21,850.97,758.8,11.47,141.3,246.37,223.97,1307.27,19459.33,3614.56,612.65,1087.69,1719.91,1613.73
2012/10/15,529.33,2329.02,1077.42,3435.0,444.62,1022.46,6197.15,4878.08,191.65,22376.7,508.9,2773.19,367.46,1922.35,1130.21,376.16,4761.07,577.23,472.37,74.7,1421.71,839.62,749.26,11.5,140.89,249.51,227.95,1324.43,19362.12,3592.72,623.21,1096.43,1770.28,1611.11
2012/10/12,539.86,2385.65,1110.46,3490.2,459.57,1018.33,6130.53,5015.0,199.35,23258.08,522.59,2880.59,376.46,1949.04,1137.86,381.74,4887.49,591.63,488.52,77.59,1450.73,853.47,774.29,11.53,144.78,253.99,228.68,1348.69,19747.65,3607.12,631.39,1045.33,1705.77,1643.63
2012/10/11,534.95,2373.01,1090.49,3419.62,459.15,984.39,6045.27,5072.37,197.85,23897.39,521.8,2890.81,372.4,1928.28,1131.16,379.7,4799.8,576.9,490.11,77.97,1439.7,837.02,773.81,11.38,142.34,247.92,225.37,1328.69,20062.36,3565.18,635.95,1018.11,1696.45,1624.78
2012/10/10,533.86,2349.81,1101.5,3404.14,461.56,976.56,6055.18,5043.15,196.22,23798.07,524.53,2896.47,370.79,1934.21,1116.94,378.17,4846.77,585.43,484.31,77.66,1437.23,834.55,769.69,11.45,141.1,247.09,225.35,1336.74,20175.4,3522.53,627.09,1037.35,1699.17,1620.8
2012/10/09,540.43,2381.87,1114.06,3433.01,461.35,982.37,5985.29,5109.33,199.7,24397.89,529.36,2939.55,374.77,1973.42,1117.95,383.92,4890.97,597.7,486.93,78.34,1451.83,841.97,782.94,11.46,140.51,247.47,225.53,1383.84,20784.82,3561.74,613.24,1016.54,1753.19,1644.73
2012/10/08,537.79,2380.81,1109.47,3393.75,458.81,991.05,5988.57,5118.83,199.1,24009.98,529.43,2918.62,373.17,1970.09,1108.53,377.92,4764.61,589.79,488.41,77.93,1443.91,837.57,783.0,11.17,138.92,242.53,222.3,1385.36,21297.19,3561.86,596.03,981.24,1713.64,1654.38
2012/10/05,535.82,2381.56,1120.72,3363.38,465.09,978.23,5889.53,5123.01,200.07,24163.09,535.28,2919.45,375.51,1944.46,1094.88,372.37,4755.68,585.7,499.25,78.39,1442.42,839.4,790.61,11.16,140.33,249.08,219.75,1347.07,21210.49,3512.09,591.05,966.47,1731.95,1623.96
2012/10/04,531.44,2380.39,1125.92,3355.78,470.31,959.5,5832.53,5111.6,203.16,24371.75,524.86,2906.43,371.3,1925.65,1090.44,365.59,4674.34,580.65,498.37,78.76,1434.3,830.09,780.87,11.19,138.73,245.47,218.61,1331.83,20993.56,3501.65,587.14,963.24,1714.13,1613.43
2012/10/02,527.56,2368.6,1108.3,3335.57,468.27,968.84,5816.53,5095.25,200.75,24361.59,523.35,2882.52,369.17,1893.91,1070.32,365.02,4529.05,579.03,492.75,79.0,1427.92,826.6,776.8,11.12,136.88,244.93,216.4,1291.05,20940.63,3451.85,570.38,948.01,1710.16,1610.68
2012/09/28,523.78,2361.68,1102.0,3329.79,463.35,951.78,5811.8,5111.66,200.62,24542.5,524.56,2878.63,367.47,1843.11,1068.0,368.28,4591.79,559.76,488.22,78.53,1425.81,817.51,778.16,11.08,136.03,242.64,213.78,1230.09,20623.54,3437.38,571.94,938.03,1721.13,1597.14
2012/09/27,518.29,2335.27,1091.24,3305.27,454.02,939.01,5717.51,5061.1,202.5,24245.14,520.48,2866.71,363.21,1823.93,1060.91,365.17,4467.63,548.51,482.18,76.51,1413.38,804.67,770.71,11.02,135.21,239.39,211.79,1216.38,20443.44,3406.95,571.19,922.48,1701.31,1577.17
2012/09/26,520.71,2369.65,1089.62,3353.28,464.42,929.11,5759.76,5063.9,205.89,24382.63,521.31,2880.27,366.04,1831.88,1068.51,363.57,4451.85,532.83,484.35,77.62,1423.74,814.75,772.6,11.06,136.94,240.55,216.78,1216.75,20059.75,3441.79,571.09,930.06,1680.42,1583.61
2012/09/25,522.96,2408.49,1092.39,3366.27,469.24,927.02,5849.98,5076.26,206.49,24815.42,523.82,2872.55,367.37,1851.31,1079.04,360.99,4485.14,528.72,479.59,77.86,1430.5,815.22,777.32,11.11,137.6,243.48,218.01,1234.43,20246.82,3482.15,574.16,937.89,1663.05,1592.57
2012/09/24,532.28,2433.28,1115.38,3382.91,478.95,934.45,5994.66,5115.52,209.06,25382.37,533.54,2921.52,374.01,1891.7,1101.92,362.96,4575.32,560.19,492.0,78.82,1449.22,832.24,786.89,11.47,141.26,251.81,222.46,1253.5,20869.4,3542.12,591.88,950.12,1741.38,1623.3
2012/09/21,531.49,2447.49,1114.52,3380.64,479.38,926.43,6006.34,5094.74,211.47,25570.87,535.23,2932.59,374.22,1888.44,1092.36,361.15,4702.94,540.54,505.09,79.11,1450.57,826.73,793.83,11.25,141.3,255.26,227.86,1228.93,20539.17,3495.55,593.08,947.95,1712.95,1617.2
2012/09/20,528.06,2445.76,1132.12,3318.59,485.62,916.96,5965.44,5000.34,210.09,25515.8,533.66,2902.07,374.49,1879.11,1085.51,362.77,4693.68,531.18,502.27,79.78,1437.08,822.77,799.15,11.06,141.61,262.88,233.43,1194.15,19966.3,3463.2,593.54,937.14,1712.52,1581.5
2012/09/19,528.06,2448.93,1134.99,3313.48,491.03,904.47,5993.51,5037.33,210.7,25546.12,533.56,2897.16,376.63,1889.05,1082.65,366.76,4812.5,504.31,516.01,80.27,1436.06,823.1,811.78,11.08,139.61,260.29,235.73,1195.55,20293.59,3457.82,590.47,919.6,1681.8,1560.24
